"ostim_id","sexlab_id","description"
"BillyyCowgirl1-4","B_B_Cowgirl1_S4","{actor1} is kneeling over {actor0}, who's lying back, as they engage in a passionate cowgirl-style vaginal sex, with {actor1} taking charge and riding {actor0}'s stiff cock, her vulva sliding up and down his shaft in a sensual rhythm."
"BillyyAfGloryholestuckfuck-4","B_Billyy_GloryHoleStuckFuck_S4","{actor0} is standing behind {actor1}, who is bent over with her feet on the ground, facing away from him, as he pounds into her pussy from behind, his cock thrusting in and out of her wet vagina."
"BillyyCglay-2","B_B_CGLay_S2","{actor1} is kneeling over {actor0}, who's lying back, as she rides him in a cowgirl position, her vulva sliding up and down on his erect penis, their bodies moving in sync in a passionate, sexual rhythm."
"BillyyCganal-1","B_B_CGAnal_S1","{actor1} is kneeling over {actor0}, who's lying back, as she rides him in a cowgirl position, her butt facing him. At the same time, {actor1} is actively performing anal sex on {actor0} with his penis, while they share a romantic moment, holding hands."
"BillyyAfChairdildo-4","B_Billyy_ChairDildo_S4","{actor0} is squatting in a chair, with her feet flat on the ground, as she pleasures herself, her fingers stroking her vulva in a gentle, mildly stimulative motion, bringing herself to a slow burn of arousal."
"Billyy5pgb3-2","B_B_5pGB3_S2","{actor2} lies back on the bottom while {actor4} is kneeling on top of him, their bodies intertwined in a passionate vaginalsex. At the same time, {actor4} reaches out to give {actor1} a handjob, stroking his throbbing member with her hand."
"BillyyAf3pgloryholespitroast-3","B_Billyy_3pGloryHoleSpitroast_S3","{actor0} stands with his feet shoulder-width apart, his erection buried deep inside {actor2} from behind as she bends over, her hands on her knees, actively riding him. At the same time, {actor2} wraps her mouth around {actor1}'s cock, giving him a blowjob as he stands opposite her, receiving oral pleasure."
"Billyy5pgb2-5","B_B_5pGB2_S5","{actor4} is bent over, her head being held by {actor2}, while {actor3} is standing behind her, thrusting his cock into her pussy. At the same time, {actor4} is jacking off both {actor0} and {actor1} with her hands, as {actor2} fucks her mouth from the front."
"BillyyAfFurotub2-3","B_Billyy_FuroTub2_S3","{actor0} lies back, masturbating her vulva with her fingers, slowly building towards a crescendo of pleasure."
"BillyyLtrib1-5","B_B_LTrib1_S5","{actor0} is lying on her side with her legs spread wide, climaxing as she grinds her vulva against {actor1}'s, who is on all fours with her feet on the ground, also climaxing as they engage in a frenzied tribbing session, their bodies locked in a passionate, sexual embrace."
"BillyyBehmeme-3","B_B_BehMeme_S3","{actor0} is standing behind {actor1}, who is on all fours with her legs spread wide, facing away from him. He is thrusting his cock into her pussy from behind, holding onto her hip with one hand, as they engage in a passionate doggystyle vaginal sex."
"BillyyDogbj-1","B_B_DogBJ_S1","{actor0} and {actor1} are kneeling, embracing each other, their bodies pressed together in a sensual hug. {actor1} wraps her arms around {actor0}, holding him close as they share a romantic, sensual kiss. At the same time, {actor1} reaches down and begins to stroke {actor0}'s cock with her hand, her touch igniting a spark of sexual tension, and {actor0} reciprocates by wrapping his arms around {actor1} in a sensual hug."
"BillyyLtrib1-3","B_B_LTrib1_S3","{actor0} lies on her side with her legs spread wide, while {actor1} kneels beside her, holding {actor0}'s leg with one hand as they engage in a passionate tribbing session, their vulvas grinding together in a sensual rhythm."
"BillyyL69-3","B_B_L69_S3","{actor0} lies on her back, her feet planted firmly on the ground, as {actor1} lies on top of her, facing away, in a 69 position. {actor0} wraps her arms around {actor1} in a sensual one-sided hug, while simultaneously using her tongue to lick {actor1}'s vulva, and {actor1} reciprocates by licking {actor0}'s vulva with her own tongue."
"BillyyL3porgy4-4","B_B_L3pOrgy4_S4","{actor0} is lying on her side, pleasuring herself with her fingers, while also fingering {actor2}, who's lying back with her legs spread wide. Meanwhile, {actor1} is also lying on her side, busy with her own solo action, rubbing her clitoris as she simultaneously stimulates {actor2}'s clitoris with her hand."
"Billyy4pservgob-3","B_B_4pServGob_S3","{actor0}, {actor1}, and {actor2} stand side by side as {actor3} kneels before them, her mouth wrapped around {actor2}'s cock, sucking him off in a sloppy blowjob. Meanwhile, {actor1} strokes his own shaft in a solo session of malemasturbation, while {actor3}'s hand simultaneously works {actor0}'s erection, giving him a firm handjob."
"BillyySquat-5","B_B_Squat_S5","{actor0} is standing behind {actor1}, who is on all fours, facing away from him, as they engage in a passionate doggystyle vaginalsex act, with {actor0}'s penis thrusting into {actor1}'s vulva, both of them climaxing in unison, reaching a thrilling orgasmic peak together."
"BillyyL3porgy4-5","B_B_L3pOrgy4_S5","{actor0} lies on her side, pleasuring herself to a shuddering orgasm, as she simultaneously kisses {actor2}, who lies on her back with her legs spread wide, receiving {actor0}'s fingers inside her pussy. Meanwhile, {actor1} kneels beside them, also lying on her side, her own hand moving rapidly as she masturbates to her own climax. She shares a passionate, sensual kiss with {actor2} as well, while her other hand gently rubs {actor2}'s clitoris, sending her over the edge into a blissful release."
"BillyyFfmlaysrv-1","B_B_FFMLaySrv_S1","{actor0} is lying back as {actor1} and {actor2} lie beside him, both receiving sensual one-sided hugs from him as they snuggle up against his sides. At the same time, {actor1} and {actor2} are both erotically stroking {actor0}'s shaft."
"BillyyCrabmiss-1","B_B_CrabMiss_S1","{actor0} is kneeling behind {actor1}, who is on all fours with her feet on the ground, as they engage in a passionate missionary-style vaginal sex act, with {actor1} taking charge as the active performer, her vulva enveloping {actor0}'s throbbing penis."
"BillyyRevlotus2-5","B_B_RevLotus2_S5","{actor0} is kneeling, his dick thrusting into {actor1}'s pussy as she squats facing away, her back arched in ecstasy. They're both reaching a crescendo, on the verge of a explosive orgasm, as {actor0} wraps his arms around {actor1}, holding her close in a sensual one-sided hug."
"BillyyDoggyarm-2","B_B_DoggyArm_S2","{actor0} is kneeling behind {actor1}, who's on all fours facing away from him, as he pounds her pussy in a doggystyle position, his hands grasping her arms for leverage."
"BillyyCrabmiss-5","B_B_CrabMiss_S5","{actor0} is kneeling between {actor1}'s legs, his penis thrusting into her vulva as they engage in passionate vaginal sex. Both are climaxing, their bodies trembling with pleasure, as {actor0} holds {actor1}'s body, his hands grasping her hips."
"BillyyDoggyarm-1","B_B_DoggyArm_S1","{actor0} is kneeling behind {actor1}, who is on all fours facing away from him, as he thrusts his cock into her wet pussy from behind in a intense doggystyle position, his hand grasping her arm for leverage."
"BillyyDoggy1-2","B_B_Doggy1_S2","{actor0} is kneeling behind {actor1}, who is also on her knees, facing away from him and bent over. He is thrusting his dick into her pussy from behind in a doggystyle position, their bodies moving in unison as they engage in passionate vaginal sex."
"BillyyFhjmiss-1","B_B_FHJMiss_S1","{actor0} is kneeling beside {actor1}, who is lying back, as he rubs her clitoris with his hand, stimulating her vulva in a sensual motion."
"BillyyFacesitcunn-3","B_B_FacesitCunn_S3","{actor0} is lying on his back, while {actor1} sits on his face, her back to him, as he performs oral sex on her vulva, his mouth wrapped around her lips."
"BillyyDoggy1-4","B_B_Doggy1_S4","{actor0} is kneeling behind {actor1}, who's on all fours facing away from him, as he thrusts his cock into her pussy in a heated doggystyle sex act."
"BillyyFmast2-3","B_B_FMast2_S3","{actor0} lies back with her feet on the ground, stroking her own pussy as she masturbates, lost in a moment of solo sexual pleasure."
"BillyyFmast3-2","B_B_FMast3_S2","{actor0} is standing with her feet shoulder-width apart, bending over at the waist as she masturbates, her fingers moving in a circular motion over her clit."
"BillyyFmast1-5","B_B_FMast1_S5","{actor0} is on all fours, her body trembling as she reaches a intense orgasm, her fingers furiously rubbing her own vulva in a frenzied act of self-pleasure."
"BillyyFmast1-2","B_B_FMast1_S2","{actor0} is kneeling, fingers buried in their own pussy as they pleasure themselves, bringing their own body to a state of arousal."
"BillyyFmast2-5","B_B_FMast2_S5","{actor0} lies back with her legs spread wide, her hands busy between her thighs as she brings herself to a shuddering orgasm, her fingers working her cunt with frenzied intensity, consuming her with waves of ecstasy."
"BillyyFj-5","B_B_FJ_S5","{actor0} is lying back, his body tense as he reaches orgasm, his cock spasming in ecstasy. Meanwhile, {actor1} is sitting beside him, her feet wrapped around his shaft, expertly milking him with her toes as she gives him a sensual footjob."
"BillyyFfmlaysrv-2","B_B_FFMLaySrv_S2","{actor0} lies back as {actor1} leans in to give him a blowjob, her mouth wrapped around his stiff cock. At the same time, {actor2} lies beside them, sensually hugging {actor0} while also reaching down to stroke his erection with her hand, adding to the intense stimulation."
"BillyyFacesitcunn-5","B_B_FacesitCunn_S5","{actor0} lies back with his feet on the ground as {actor1} sits on his face, facing away, her juices overflowing as she reaches orgasm, his mouth buried in her pussy, pleasuring her with his lips."
"BillyyFfmlaysrv-4","B_B_FFMLaySrv_S4","{actor0} lies on his back, his penis being simultaneously sucked by {actor2}, who is on all fours, and licked by {actor1}, who is lying on top of him, front-to-front. Meanwhile, {actor0} is licking {actor2}'s vulva with his tongue, and one-sidedly hugging {actor2}."
"BillyyFmast3-3","B_B_FMast3_S3","{actor0} is standing with her feet on the ground, masturbating with her own fingers, pleasuring her vulva in a sensual and intimate moment."
"BillyyFinger2-4","B_B_Finger2_S4","{actor0} is standing, with his feet firmly on the ground, as he reaches out to pleasure {actor1} with his fingers, gently probing her vulva. At the same time, he's holding her body, his hand wrapped around her, while {actor1} is also standing, her feet grounded, as she warmly hugs {actor0} in a sensual embrace."
"BillyyKneff-2","B_B_KneFF_S2","{actor0} is standing with his feet firmly on the ground, his hard dick thrusting into {actor1}'s mouth as she kneels before him, her lips wrapped around his shaft in a sloppy blowjob. At the same time, he's gently patting her head with his hand, guiding her movements as she sucks him off."
"BillyyFhjmiss-4","B_B_FHJMiss_S4","{actor0} is kneeling beside {actor1}, who's lying back, as he finger-bangs her wet pussy, while she simultaneously jerks him off with her hand, stroking his stiff cock."
"BillyyFj-1","B_B_FJ_S1","{actor0} is sitting, while {actor1} is also seated, using her feet to stimulate {actor0}'s erect cock in a sensual footjob."
"BillyyKneelbj3-4","B_B_KneelBJ3_S4","{actor0} is standing with his feet on the ground, his dick being sucked by {actor1} who is kneeling in front of him, giving him a blowjob, while they intimately hold hands."
"BillyyKneelbj3-2","B_B_KneelBJ3_S2","{actor0} stands with his feet shoulder-width apart while {actor1} kneels in front of him, her mouth wrapped around his stiff cock, eagerly licking and sucking his shaft in a passionate oral sex act."
"BillyyKneff-1","B_B_KneFF_S1","{actor0} stands with his feet on the ground, while {actor1} kneels in front of him. She gives him a handjob, her hand wrapped around his cock, as he reaches down to pat her head, her face tilted upwards towards him."
"BillyyKneelbj3-3","B_B_KneelBJ3_S3","{actor0} stands with his feet shoulder-width apart while {actor1} kneels in front of him, her mouth wrapped around his erect cock, sucking him off in a passionate oral sex act."
"BillyyFmast4-1","B_B_FMast4_S1","{actor0} sits on the ground with her feet flat, her hands busy as she pleasures herself, her fingers stroking her vulva in a sensual self-caress."
"BillyyFmast4-4","B_B_FMast4_S4","{actor0} is sitting on the floor with her feet planted firmly on the ground, her hands busy as she masturbates, her fingers rubbing her clitoris in a sensual motion, pleasuring herself in a solo sexual encounter."
"BillyyFmast3-5","B_B_FMast3_S5","{actor0} is standing with her feet shoulder-width apart, bent over at the waist, her hands busy with her own pleasure as she fingers her pussy, bringing herself to a shuddering orgasm."
"BillyyFinger1-2","B_B_Finger1_S2","{actor0} is kneeling behind {actor1}, who is also on her knees facing away from him. He's sensually groping her breasts with one hand while using his other hand to sexually rub her clitoris."
"BillyyFinger2-1","B_B_Finger2_S1","{actor0} stands facing {actor1}, who has her back to him, as he reaches around to rub her clitoris with his hand."
"BillyyKneff-5","B_B_KneFF_S5","{actor0} stands with his feet grounded, his cock thrusting into {actor1}'s mouth as she kneels before him, her lips wrapped tightly around his shaft in a deepthroat blow job, her head held firmly in place by his hand as he reaches climax."
"BillyyFacesitcunn-4","B_B_FacesitCunn_S4","{actor0} lies back, his feet planted firmly on the ground, as {actor1} sits on his face, facing away from him, her pussy grinding against his lips as he performs cunnilingus on her, his mouth wrapped around her vulva."
"BillyyFmast2-4","B_B_FMast2_S4","{actor0} lies back with her legs spread, her hands busy as she masturbates, her fingers working her pussy in a sexual frenzy, bringing herself closer to orgasm."
"BillyyFmast3-1","B_B_FMast3_S1","{actor0} is standing with her feet on the ground, masturbating herself."
"BillyyFacesitcunn-1","B_B_FacesitCunn_S1","{actor0} lies back with his feet on the ground, while {actor1} sits on his face, facing away, her vulva pressed against his mouth as he performs oral sex on her, his lips wrapped around her pussy."
"BillyyDogbj-5","B_B_DogBJ_S5","{actor0} is sitting, his face contorted in ecstasy as he reaches orgasm, while {actor1} is on all fours, her mouth wrapped around his throbbing cock, performing a fervent blowjob. At the same time, she's got a firm grip on the back of his head, holding it in place as she works him towards a shuddering release."
"BillyyDoggyarm-4","B_B_DoggyArm_S4","{actor0} is kneeling behind {actor1}, who is also on her knees, facing away from him and bent over. He's got a tight grip on her arm with one hand while his other hand is guiding his erection into her pussy from behind, fucking her in a primal doggystyle position."
"BillyyFj-4","B_B_FJ_S4","{actor0} lies back as {actor1} sits on top of him, her feet wrapped around his shaft, stroking his erection with her silky toes, giving him a sensual footjob."
"BillyyCthighj-5","B_B_CThighJ_S5","{actor1} is sitting on top of {actor0}, her feet planted firmly on the ground, as she straddles him in a cowgirl position. As she grinds her thighs against his shaft, he lies back, his eyes closed in ecstasy, cumming all over her chest as he reaches a thrilling orgasm."
"BillyyFinger2-5","B_B_Finger2_S5","{actor0} is kneeling on the ground, his hands buried in {actor1}'s pussy as he fingers her, his arms wrapped around her body, holding her close. At the same time, {actor1} is squatting down, her arms tight around {actor0}, hugging him sensually as she reaches her orgasm, her body trembling with pleasure."
"BillyyFfmlaysrv-3","B_B_FFMLaySrv_S3","{actor0} lies back as {actor1} kneels beside him, wrapping her lips around his throbbing cock, sucking him off with gusto. Meanwhile, {actor2} kneels on the other side, her vulva exposed as {actor0} leans in, his tongue darting out to lick her swollen clit, his hand grasping her hip, holding her steady."
"BillyyFmast4-2","B_B_FMast4_S2","{actor0} is sitting, pleasuring herself with her fingers, stroking her pussy in a sensual motion, lost in the thrill of self-exploration."
"BillyyFhjstand-1","B_B_FHJStand_S1","{actor0} is standing, with his hand rubbing {actor1}'s clit, as she stands facing him."
"BillyyFacesitcunn-2","B_B_FacesitCunn_S2","{actor0} lies back with his feet on the ground, his face buried in {actor1}'s vulva as he performs cunnilingus on her. {actor1} sits on top of him, facing away, her vulva pressed against his mouth as she receives oral stimulation."
"BillyyKneelbj2-2","B_B_KneelBJ2_S2","{actor1} is on her knees, her mouth wrapped around {actor0}'s cock as she gives him a blow job, her lips and tongue working his shaft in a sensual, oral caress."
"BillyyFhjstand-4","B_B_FHJStand_S4","{actor0} and {actor1} stand facing each other, their bodies entwined in a sensual hug, with {actor0} wrapping his arms around {actor1} and {actor1} reciprocating the embrace. As they share a romantic kiss, {actor0}'s hand slips between {actor1}'s legs, gently rubbing her clitoris, while {actor1}'s hand grasps {actor0}'s shaft, stroking him in a slow, sensual handjob."
"BillyysHumanPage3","\N","{actor0} and {actor1} stand facing each other, both with their feet planted firmly on the ground, anticipation hanging in the air as they await their next erotic encounter. The tension between them is palpable as they pause in idle expectation, their bodies poised and ready for what's to come."
"BillyyFmaststaff-2","B_B_FMastStaff_S2","{actor0} is standing with her feet on the ground, grinding her cunt against an object."
"BillyyHj1-1","B_B_HJ1_S1","{actor0} and {actor1} stand facing each other, their bodies pressed together as they share a sensual, mutual hug. Meanwhile, {actor1}'s hand is wrapped around {actor0}'s shaft, stroking him in a gentle, sexual handjob."
"BillyyL3porgy1-2","B_B_L3pOrgy1_S2","{actor0} lies back with her feet on the ground, {actor1} sits on her face, and {actor2} assumes an all-fours position. {actor0}'s tongue laps at {actor1}'s pussy as {actor2} licks {actor0}'s vulva, creating a passionate facesitting arrangement."
"BillyyHold-5","B_B_WHold_S5","{actor0} stands with his feet on the ground, his cock buried deep inside {actor1}'s pussy as he reaches his orgasm, erupting in a warm, intense release. Meanwhile, {actor1} is suspended, her body wrapped around his as she climaxes, her hips being held by {actor0}'s hands in a romantic grasp, while she wraps her arms around him in a sensual one-sided hug."
"BillyyFinger1-4","B_B_Finger1_S4","{actor0} is sitting, and {actor1} is sitting in front of him, facing away with her legs spread apart. {actor0} has his hand between {actor1}'s legs, fingering her vulva, giving her a sensual and intimate touch."
"BillyyFhjstand-2","B_B_FHJStand_S2","{actor0} and {actor1} are standing facing each other, with {actor0} rubbing {actor1}'s clitoris with his hand while gently patting her head with his other hand, as {actor1} strokes {actor0}'s shaft with her hand."
"BillyyFmast1-3","B_B_FMast1_S3","{actor0} is kneeling, pleasuring herself with her own hand as she masturbates, her fingers stroking her vulva in a sensual motion, while simultaneously inserting her other hand into her own anus, her fingers probing her asshole in a daring display of self-exploration."
"BillyyL3porgy1-1","B_B_L3pOrgy1_S1","{actor0} lies back with her feet on the ground, masturbating herself. At the same time, she's also licking {actor1}'s vulva, who is sitting on her face, a classic facesitting position. {actor1} gently pats {actor2}'s head, who is kneeling and kissing {actor1} passionately. Meanwhile, {actor1} is rubbing {actor2}'s clitoris with her hand, and {actor2} is returning the favor, rubbing {actor1}'s clitoris with her own hand."
"BillyyHj2-4","B_B_HJ2_S4","{actor1} is kneeling in front of {actor0}, who's standing with his feet on the ground, as she gives him a handjob, her hand stroking his cock in a sexual motion."
"BillyyFhjmiss-2","B_B_FHJMiss_S2","{actor0} is kneeling beside {actor1}, who's lying back, as he rubs her clit with his hand, simultaneously jerking off his own cock."
"BillyyL3porgy5-5","B_B_L3pOrgy5_S5","{actor0} is kneeling, her face contorted in ecstasy as she reaches her peak, simultaneously masturbating to intensify her orgasm. At the same time, she's passionately kissing {actor1}, who's sitting on {actor0}'s face, their lips locked in a sensual and romantic embrace. {actor0} is also holding {actor2}'s arm, while {actor1} is holding the other, as {actor2} lies back, her own climax washing over her. Meanwhile, {actor2} is using her mouth to pleasure {actor1}, her cunnilingus sending {actor1} over the edge into a frenzy of delight."
"BillyyFinger2-3","B_B_Finger2_S3","{actor0} is standing behind {actor1}, who has her back to him, as he slips his hand between her legs to finger her vulva, his digits stroking her slit in a sensual rhythm."
"BillyyL3porgy6-2","B_B_L3pOrgy6_S2","{actor0} is standing with her feet on the ground, bent over, her mouth buried in {actor2}'s butt, giving her a rimjob. {actor1} lies on her back on the bottom, licking {actor2}'s vulva with her tongue as {actor2} lies on top of her, returning the favor by licking {actor1}'s vulva. Meanwhile, {actor1} wraps her arms around {actor2}, holding her in a sensual one-sided hug."
"BillyyDoggyarm-5","B_B_DoggyArm_S5","{actor0} is kneeling behind {actor1}, who's also on her knees, bent over and facing away from him, as they're in the midst of a heated doggystyle session. {actor0} is thrusting his cock into {actor1}'s pussy, holding onto her arm with one hand, while they both reach a intense orgasm together."
"BillyyFmaststaff-5","B_B_FMastStaff_S5","{actor0} is on all fours, with her legs spread wide, as she uses a sex toy to stimulate her own vulva, the object sliding in and out of her vagina in a sensual, deliberate motion, bringing her closer to orgasm."
"BillyyFmaststaff-3","B_B_FMastStaff_S3","{actor0} is standing with her feet on the ground, grinding against a magical object, her body moving rhythmically as she indulges in the sensual pleasure. The air is electric with Billyy's magic, intensifying the erotic sensation as she rubs against the object, her vulva throbbing with desire."
"BillyyFinger2-2","B_B_Finger2_S2","{actor0} stands facing {actor1}, who has her back to him, as he reaches around to cop a feel of her breasts, his hands squeezing her boobs. At the same time, he uses his other hand to rub her vulva, stimulating her clitoris."
"BillyyKneelbj2-1","B_B_KneelBJ2_S1","{actor0} is standing with his feet on the ground, while {actor1} is kneeling in front of him, her hand wrapped around his dick, giving him a handjob."
"BillyyHj1-2","B_B_HJ1_S2","{actor0} stands with his feet on the ground while {actor1} kneels in front of him, her hand wrapped around his cock as she gives him a handjob, simultaneously groping his balls with her other hand."
"BillyyKneelbj2-4","B_B_KneelBJ2_S4","{actor0} stands with his feet shoulder-width apart, while {actor1} kneels in front of him, her mouth wrapped around his dick as she performs a sloppy blowjob, her head bobbing up and down as she sucks his cock."
"BillyyHj2-2","B_B_HJ2_S2","{actor0} stands with his feet on the ground while {actor1} kneels in front of him, her hand wrapped around his cock as she gives him a handjob."
"BillyyHj1-4","B_B_HJ1_S4","{actor1} is on her knees, jerking off {actor0}'s cock with her hand, while simultaneously gently patting his head, as he kneels in front of her."
"BillyyFinger1-5","B_B_Finger1_S5","{actor0} sits with his hand buried in {actor1}'s vulva, fingers thrusting in and out as he vaginally fingers her, while also gently caressing her mouth with his other hand, oralfingering her. Meanwhile, {actor1} sits facing away, her legs spread wide, climaxing as she wraps her arms around {actor0} in a tight hug."
"BillyyKneff-4","B_B_KneFF_S4","{actor0} stands with his feet on the ground, his cock buried deep in {actor1}'s mouth as she kneels before him, her lips wrapped around his shaft in a sloppy deepthroat. Meanwhile, {actor0} grasps the back of {actor1}'s head, holding it in place as she works him over."
"BillyyHj1-5","B_B_HJ1_S5","{actor0} is kneeling, his face contorted in ecstasy as he reaches a ecstatic release. At the same time, {actor1} is kneeling beside him, her hand wrapped around his throbbing cock, stroking him to completion as they share a passionate, sensual kiss, her other hand gently patting his head."
"BillyyL3porgy1-5","B_B_L3pOrgy1_S5","{actor0} is lying back, climaxing, as {actor2} is on all fours, climaxing, and licking {actor0}'s vulva with their tongue. At the same time, {actor1} is sitting on {actor0}'s face, climaxing, and {actor1} is also orally pleasuring {actor2}'s vulva with her tongue, in a passionate and intimate facesitting scene."
"BillyyL3porgy4-2","B_B_L3pOrgy4_S2","{actor0} and {actor1} are lying on their sides, while {actor2} is lying on her back between them. {actor0} is passionately kissing {actor2} and simultaneously rubbing her clitoris with her hand, as {actor1} is also rubbing {actor2}'s clitoris with her hand, meanwhile {actor1} is embracing {actor2} in a sensual hug."
"BillyyHj2-1","B_B_HJ2_S1","{actor0} is standing with his feet on the ground, while {actor1} is kneeling in front of him. She's giving him a handjob, gripping his cock tightly in her fist, and simultaneously groping his balls with her other hand."
"BillyyL3porgy1-4","B_B_L3pOrgy1_S4","{actor0} is lying back as {actor1} sits on her face, their lips locked in a passionate oral exchange, with {actor0}'s tongue teasing {actor1}'s vulva. Meanwhile, {actor1} is simultaneously licking {actor2}'s vulva, who stands with her feet on the ground, her hands free to gently pat {actor1}'s head."
"BillyyL3porgy2-1","B_B_L3pOrgy2_S1","{actor0} and {actor1} are kneeling and passionately kissing each other, their lips locked in a romantic and sensual embrace. Meanwhile, {actor0} is kneeling beside {actor2}, who is lying back, and is sexually fingering {actor2}'s vulva, while {actor1} is also kneeling beside {actor2} and rubbing her clitoris with her hand."
"BillyyL3porgy5-1","B_B_L3pOrgy5_S1","{actor0} is on all fours, her tongue buried in {actor2}'s vulva as she lies back, receiving oral stimulation. Meanwhile, {actor1} stands with her feet on the ground, her hands busy with her own female masturbation, pleasuring herself."
"BillyyL3porgy5-3","B_B_L3pOrgy5_S3","{actor0} is kneeling, her hand buried deep in {actor2}'s vulva as she engages in vaginal fisting. Meanwhile, {actor1} is sitting on {actor2}'s face, receiving cunnilingus, while also holding {actor2}'s arm with her hand. {actor2} is lying back, her feet planted firmly on the ground, as she simultaneously receives the fisting and performs the oral act on {actor1}."
"BillyyL3porgy6-1","B_B_L3pOrgy6_S1","{actor0} is standing with her feet on the ground, bent over as she uses her tongue to rim {actor2}'s butt, who is lying on top of {actor1}. Meanwhile, {actor1} is lying on her back on the bottom, receiving oral sex from {actor2}, who is licking her vulva, and at the same time, {actor2} is also having her own vulva licked by {actor1}."
"BillyyHold-4","B_B_WHold_S4","{actor0} is standing with his feet firmly on the ground, his penis thrusting into {actor1}'s vulva as she is suspended in mid-air, her body wrapped around his. At the same time, {actor0} is tenderly holding {actor1}'s hip with one hand, adding a romantic touch to their passionate encounter."
"BillyyFhjmiss-5","B_B_FHJMiss_S5","{actor0} is kneeling, his feet planted firmly on the ground, as he reaches a thunderous orgasm. At the same time, {actor1} is lying back, her body racked with pleasure as she also climaxes. {actor0}'s hand is buried between {actor1}'s legs, his fingers thrusting into her pussy as he finger-fucks her. As he cums, his jizz erupts onto {actor1}'s chest, and some of it even splatters onto her face in a messy facial. Meanwhile, {actor1}'s hand is wrapped tightly around {actor0}'s cock, giving him a furious handjob that only adds to his intense orgasm."
"BillyyFinger1-1","B_B_Finger1_S1","{actor0} is kneeling behind {actor1}, who's also on her knees, facing away from him, as he sensually gropes her breasts."
"BillyyFhjstand-3","B_B_FHJStand_S3","{actor0} and {actor1} stand facing each other, locked in a passionate kiss. As they kiss, {actor0} reaches down to rub {actor1}'s clitoris, his fingers gently stroking her vulva. At the same time, {actor1} wraps her hand around {actor0}'s erect penis, stroking him with a sensual handjob."
"BillyyL3porgy6-3","B_B_L3pOrgy6_S3","{actor0} stands with her feet shoulder-width apart, bent over and exposing herself to {actor2}, who is on all fours, her tongue darting in and out of {actor0}'s vulva as she laps up her juices. Meanwhile, {actor1} lies on her back, her legs spread wide as she fingers her own clitoris, her eyes closed in ecstasy, while she simultaneously uses her mouth to rim {actor2}'s butt, her tongue probing the sensitive skin."
"BillyyFmaststaff-6","B_B_FMastStaff_S6","{actor0} is on all fours, with her feet planted firmly on the ground, as she's climaxing. She's got a sex toy lodged deep in her pussy, and she's the one holding it, bracing against the intense pleasure as she reaches orgasm, her body shuddering with the force of it."
"BillyyHold-3","B_B_WHold_S3","{actor0} is standing with his feet on the ground, his erection buried deep inside {actor1}'s vulva as he engages in passionate vaginal sex with her. Meanwhile, he's gently holding onto her hip, adding a romantic touch to the intense sexual encounter, all while she's suspended in mid-air."
"BillyyHj3lay-2","B_B_HJ3Lay_S2","{actor1} is on all fours, jerking off {actor0}, who is lying back, with her hand gripping his shaft."
"BillyyFhjmiss-3","B_B_FHJMiss_S3","{actor0} is kneeling beside {actor1}, who is lying back, as he slips his fingers into her pussy, teasing her vulva with a gentle touch. At the same time, {actor1} wraps her hand around {actor0}'s shaft, stroking his cock with a firm grip, providing him with a sensual handjob."
"BillyyL3porgy2-4","B_B_L3pOrgy2_S4","{actor0} is on all fours, her vulva being licked by {actor1}, who is kneeling, using her tongue to stimulate her. At the same time, {actor0} is returning the favor, her mouth on {actor2}'s vulva, licking it with her tongue as {actor2} lies back, enjoying the oral attention."
"BillyyFfmlaysrv-5","B_B_FFMLaySrv_S5","{actor0} is lying on his back, climaxing, as he receives a blowjob from {actor2}, who is also climaxing, and has his penis licked by {actor1}. At the same time, {actor2} is in an all-fours position, having her vulva licked by {actor0} with his tongue, while being hugged from behind by him. Meanwhile, {actor1} is lying on top of {actor0}, licking his penis."
"BillyyHold-2","B_B_WHold_S2","{actor0} is standing with his feet firmly on the ground, his dick thrusting into {actor1}'s pussy as she's suspended in mid-air, her hips being held by his hands."
"BillyyHj3lay-5","B_B_HJ3Lay_S5","{actor0} is lying on his back, climaxing, as {actor1} lies beside him, her hand wrapped around his throbbing cock, stroking him off in a sensual handjob. At the same time, {actor0} is embracing {actor1} in a tender, one-sided hug."
"BillyyL3porgy4-1","B_B_L3pOrgy4_S1","Three women, {actor0}, {actor1}, and {actor2}, are lying back, each indulging in solo play, {actor0} fondling her own pussy, {actor1} rubbing her clit, and {actor2} inserting her fingers into her own wet slit."
"BillyyL3porgy3-4","B_B_L3pOrgy3_S4","{actor0} is kneeling, her mouth buried in {actor1}'s ass as she gives her a rimjob with her tongue. At the same time, {actor1} is standing, her feet on the ground, pulling {actor0}'s hair with one hand while also reaching back to grab {actor2}'s locks with the other. {actor2} is sitting, her face thrust into {actor1}'s vulva, her tongue lapping away as she eats her out."
"BillyyFmast4-5","B_B_FMast4_S5","{actor0} sits with her feet on the ground, her legs spread wide as she furiously fingers her own pussy, bringing herself to a quivering orgasm."
"BillyyL3porgy3-1","B_B_L3pOrgy3_S1","{actor0} and {actor1} stand facing each other, their lips locked in a sensual, romantic kiss. At the same time, {actor0} gently pats {actor2}'s head with one hand, while {actor2} kneels down, her mouth buried in {actor1}'s vulva, her tongue lavishing attention on it. Meanwhile, {actor1} reaches back to sensually grope {actor0}'s butt with one hand, as {actor1} also gently pats {actor0}'s head with the other hand."
