"ostim_id","sexlab_id","description"
"LeitoAfThroneCowgirl-3","Leito_throne_cowgirl_S3","{actor1} straddles {actor0} in a cowgirl position, her feet planted firmly on the ground as she sits on his lap, his penis buried deep within her vulva, actively riding him as they engage in a passionate vaginal sex session."
"LeitoAfThroneCunnilingus-1","Leito_throne_cunnilingus_S1","{actor0} is kneeling beside the chair, his hands grasping {actor1}'s foot, holding it firmly as his lips sensually kiss her toes, the intimacy of the moment palpable as she sits with her feet on the ground."
"LeitoAfThroneDoggy-2","Leito_throne_doggy_S2","{actor0} is standing behind {actor1}, who is bent over with her feet on the ground and her back to him, as he pounds into her pussy from behind in a fierce doggystyle position on the chair."
"LeitoAfThroneCunnilingus-2","Leito_throne_cunnilingus_S2","{actor0} is kneeling in front of {actor1}, who's sitting in a chair with her feet on the ground, as he buries his face between her legs, his tongue lavishing attention on her vulva in a sensual display of oral sex."
"LeitoAfThroneMissionary-1","Leito_throne_missionary_S1","{actor0} is squatting over {actor1}, his penis thrusting into her vulva as she lies back in the chair, her legs wrapped around him in a missionary position."
"LeitoAfThroneDoggy-3","Leito_throne_doggy_S3","{actor0} is standing with his feet shoulder-width apart, his penis plunged deep into {actor1}'s vulva as she kneels before him, her back facing his direction, in a doggystyle position on the chair, their bodies moving in a rhythmic motion as they engage in passionate vaginal sex."
"LeitoAfThroneCunnilingus-4","Leito_throne_cunnilingus_S4","{actor0} is kneeling in front of {actor1}, who is sitting on the chair with her feet on the ground, as he orally pleasures her vulva with his tongue. At the same time, he inserts his fingers into her vagina, fingering her."
"LeitoAfThroneMissionary-2","Leito_throne_missionary_S2","{actor0} is squatting on the chair, his feet firmly on the ground, as he thrusts his cock into {actor1}'s pussy. She's lying back, legs spread wide, with {actor0} holding her leg in place as they engage in passionate vaginal sex."
"LeitoAfThroneCunnilingus-5","Leito_throne_cunnilingus_S5","{actor0} is kneeling in front of {actor1}, who's sitting on a chair with her feet on the ground, her body convulsing in ecstasy as she reaches orgasm. {actor0} is going down on her, his tongue licking her vulva, while simultaneously fingering her, as {actor1} grabs his hair, pulling it gently, her eyes closed in rapture."
"LeitoAfThroneMissionary-5","Leito_throne_missionary_S5","{actor0} is squatting over {actor1}, his feet planted firmly on the ground, as he thrusts into her in a missionary position on the chair, his cock deep inside her pussy, both of them reaching a intense orgasm, their bodies shuddering in unison as they hit their peak."
"LeitoAnalMissionary2-3","Leito_Anal_Missionary_2_S3","{actor0} is kneeling, buried deep in {actor1}'s ass, as she lies back, taking his cock from behind in a missionary-style anal penetration."
"LeitoAfThroneMissionary-3","Leito_throne_missionary_S3","{actor0} is squatting over {actor1}, who lies back in the chair, as he thrusts his dick into her pussy in a steamy missionary-style vaginal sex session."
"LeitoAnalDoggy2-4","Leito_Anal_Doggy_2_S4","{actor0} is squatting with his feet on the ground, his penis thrusting into {actor1}'s butt from behind as she kneels facing away, her arm held firmly by his hand."
"LeitoAfUnicorn-3","Leito_unicorn_S3","{actor0} is on all fours, thrusting his stiff cock into {actor1} who is lying back on the bench, as they engage in passionate vaginal sex. Meanwhile, {actor1} wraps her arms around {actor0}, holding him close in a sensual hug."
"LeitoFSoloToyCowgirlVag-1","Leito_f_solo_toy_cowgirl_vag_S1","{actor0} is squatting with her feet flat on the ground."
"LeitoAnalMissionary-3","Leito_nc_bound_anal_missionary_S3","{actor0} is kneeling, thrusting his stiff cock into {actor1}'s ass from behind, while she's lying back with her legs spread wide. At the same time, {actor0} is holding onto {actor1}'s body, gripping her tightly as he pounds away."
"LeitoAnalPowerbomb-1","Leito_Anal_Powerbomb_S1","{actor0} stands with his feet on the ground, his erection buried deep in {actor1}'s anus as she lies back, her leg held by his hand, her body arched in pleasure."
"LeitoAnalDoggy2-1","Leito_Anal_Doggy_2_S1","{actor0} is squatting, his cock buried deep in {actor1}'s ass as she's on all fours, facing away from him, her hands and knees digging into the surface as she takes it from behind in a doggystyle position on the bed."
"LeitoAnalMissionary2-2","Leito_Anal_Missionary_2_S2","{actor0} is on all fours, thrusting his stiff dick into {actor1}'s wet pussy as she lies back, her legs wrapped around his waist, taking in every inch of his cock."
"LeitoAnalPowerbomb-3","Leito_Anal_Powerbomb_S3","{actor0} stands over {actor1}, his feet firmly on the ground, as he plunges his erection into her anus. Meanwhile, he grasps her leg, holding it in place, while {actor1} lies back, her body arched in response to the penetrating action."
"LeitoAnalPowerbomb-5","Leito_Anal_Powerbomb_S5","{actor0} stands with his feet on the ground, his dick buried deep in {actor1}'s ass as they both reach orgasm, {actor1} lying back with her legs spread wide, meanwhile {actor0} grips her thigh, holding her leg in place as they both cum together."
"LeitoAnalReCow-4","Leito_Giant_Anal_ReCow_S4","{actor1} is squatting over {actor0}, who's lying back, with her feet on the ground and facing away from him. She's actively riding him in a reverse cowgirl position, with his penis in her butt, while simultaneously fingering her own clit, and he's got a hand on her body, holding her close."
"LeitoAnalReCow-5","Leito_Giant_Anal_ReCow_S5","{actor1} is squatting with her feet on the ground, facing away from {actor0} as she takes control in a reverse cowgirl position, her butt pressed against {actor0}'s throbbing erection. Both {actor0} and {actor1} are climaxing, with {actor0} lying back and {actor1} actively riding him, simultaneously pleasuring herself through female masturbation. Meanwhile, {actor0} reaches up to hold {actor1}'s body, adding to the intensity of the moment."
"LeitoAnalReCow-1","Leito_Giant_Anal_ReCow_S1","{actor1} is squatting over {actor0}, facing away from him, with her feet planted firmly on the ground, as she actively rides him in a reverse cowgirl position, her butt pressing down onto his cock in a passionate anal sex act, while {actor0} lies back, letting her take control."
"LeitoAnalMissionary2-1","Leito_Anal_Missionary_2_S1","{actor0} is on all fours, drilling into {actor1} from behind as she lies back, her legs wrapped around him, his throbbing cock sliding in and out of her wet pussy in a slow, sensual rhythm, their bodies locked in a passionate, missionary-style fuck."
"LeitoAnalMissionary-2","Leito_nc_bound_anal_missionary_S2","{actor0} is kneeling between {actor1}'s spread legs as she lies back, his cock buried deep in her ass. He's got a firm grip on her thigh, holding it in place as he pounds away, their bodies locked in a passionate, primal rhythm."
"LeitoBj2-5","Leito_BJ2_S5","{actor0} stands with his feet on the ground, his face contorted in ecstasy as he reaches climax, while {actor1} kneels before him, her mouth wrapped around his shaft as she performs a fervent blowjob, her head held in place by his grasping hands."
"LeitoFSoloDildoVag-5","Leito_f_solo_dildo_vag_S5","{actor0} lies back, legs spread, in the midst of climaxing as she toys with her own vulva using a sex toy, expertly bringing herself to a thunderous orgasm."
"LeitoMmf2-3","Leito_nc_bound_mmf_2_S3","{actor0} is kneeling, thrusting his cock into {actor2}'s pussy as she lies back with her legs spread wide, on top of {actor1}. At the same time, {actor1} is lying back on the bottom, his dick buried in {actor2}'s ass, while holding onto her body with one hand."
"LeitoMmf1-4","Leito_nc_bound_mmf_1_S4","{actor0} squats over {actor2}, hiscock buried in her ass as she's on all fours. At the same time, {actor1} lies back and pounds into {actor2}'s pussy, creating a intense dual penetration that has {actor2} moaning in ecstasy."
"LeitoMmf2-3","Leito_mmf_2_S3","{actor0} is kneeling, thrusting his penis into {actor2}'s vulva as she lies on her back with her legs spread wide. At the same time, {actor1} is lying on his back underneath {actor2}, his penis penetrating her butt, while he reaches up to hold her body."
"LeitoSoloFHub","\N","{actor0} stands with her feet shoulder-width apart, eagerly anticipating her next intimate encounter, her eyes fixed on something - or someone - in the distance. Her stance exudes a sense of readiness, as if she's poised on the brink of a passionate experience."
"LeitoMmf3-3","Leito_mmf_3_S3","{actor0} is standing, his penis thrusting into {actor2}'s butt from behind as he holds her hip with one hand. At the same time, {actor1} is standing beside them, his penis penetrating {actor2}'s vulva as he wraps one arm around her in a sensual hug and grasps her leg with his other hand, his body pressed against hers."
"LeitoStanding2-5","Leito_Standing_2_S5","{actor0} is standing with his feet shoulder-width apart, his dick buried deep inside {actor1} as he reaches his orgasmic peak, his body tensing up in a frenzied release. {actor1} is bent over in front of him, her feet planted firmly on the ground, her pussy gripping his shaft as she climaxes, her body shuddering with pleasure as they both hit their crescendo together."
"LeitoStanding2-2","Leito_Standing_2_S2","{actor0} is standing, his feet rooted to the ground, as he takes {actor1} from behind, her bent over and facing away from him. He's thrusting his stiff cock into her wet pussy, their bodies moving in sync as they engage in intense vaginal sex."
"LeitoStanding2-5","Leito_Standing_2_S5","{actor0} is standing with his feet shoulder-width apart, his eyes closed as he reaches orgasm, his penis thrusting into {actor1}'s pussy from behind. {actor1} is bent over, her feet planted firmly on the ground, her body shuddering as she climaxes, her vulva tightening around {actor0}'s dick as he pounds her from the back."
"LeitoMmf3-3","Leito_mmf_3_S3","{actor0} and {actor1} are standing on either side of {actor2}, who is also standing. {actor0} is taking {actor2} from behind, his penis deep in her ass, as he grasps her hip with one hand. Meanwhile, {actor1} is standing close, his arms wrapped around {actor2} in a one-sided hug, his hand also resting on her leg. At the same time, {actor1} is also thrusting his cock into {actor2}'s pussy, his movements slow and sensual."
"LeitoMmf2-4","Leito_mmf_2_S4","{actor0} is kneeling, his cock buried deep in {actor2}'s pussy as she lies back with her legs spread wide, while {actor1} lies beneath her, his dick thrusting into her ass. Meanwhile, {actor0} holds {actor2}'s foot, and {actor1} wraps his arms around {actor2}'s body, holding her close."
